no,46,admin.,married,high.school,no,yes,no,telephone,may,thu,146,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1
no,35,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,mon,579,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
yes,42,self-employed,married,university.degree,no,no,no,cellular,apr,tue,133,2,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1
no,32,technician,married,university.degree,no,yes,no,cellular,nov,wed,405,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
no,53,admin.,married,university.degree,no,yes,no,telephone,may,mon,208,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
no,47,self-employed,married,basic.4y,unknown,unknown,unknown,telephone,jun,tue,72,8,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
no,28,blue-collar,married,high.school,no,yes,no,telephone,jul,thu,60,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.966,5228.1
no,55,admin.,married,high.school,no,yes,no,cellular,nov,tue,191,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
no,33,technician,single,high.school,no,yes,yes,cellular,aug,mon,102,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
no,31,technician,single,professional.course,no,yes,no,cellular,nov,thu,16,9,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
no,28,unemployed,single,high.school,no,no,no,telephone,may,fri,109,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
no,45,services,married,high.school,unknown,yes,no,cellular,may,wed,25,7,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1
no,39,unemployed,married,high.school,no,no,no,telephone,may,fri,241,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
no,26,services,single,university.degree,no,yes,no,cellular,may,thu,551,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1
no,35,blue-collar,single,high.school,no,yes,yes,telephone,may,tue,236,6,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1
no,54,technician,divorced,professional.course,unknown,yes,no,cellular,aug,thu,121,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
no,40,admin.,divorced,high.school,no,yes,no,cellular,jul,tue,193,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
no,73,retired,married,basic.4y,no,yes,no,cellular,sep,fri,158,2,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.773,5017.5
no,22,student,single,high.school,no,yes,yes,cellular,jun,thu,221,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2
no,36,self-employed,divorced,professional.course,no,yes,no,cellular,aug,wed,157,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
no,35,blue-collar,married,basic.4y,no,yes,no,cellular,may,tue,65,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1
