no,57,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,wed,243,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
yes,51,technician,married,professional.course,no,yes,no,cellular,apr,thu,341,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
no,41,admin.,single,basic.6y,no,unknown,unknown,telephone,may,wed,92,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
no,53,retired,married,high.school,no,yes,no,cellular,nov,fri,711,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
no,29,services,single,basic.9y,no,yes,no,cellular,may,fri,79,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1
no,33,admin.,single,university.degree,no,yes,no,cellular,aug,mon,207,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
no,54,management,married,high.school,unknown,no,no,telephone,jun,fri,552,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
no,55,retired,married,basic.4y,unknown,yes,no,telephone,may,wed,316,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
no,51,admin.,married,basic.9y,unknown,yes,no,telephone,jun,fri,114,7,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
no,41,admin.,single,basic.9y,unknown,no,no,cellular,may,wed,195,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1
no,51,entrepreneur,married,professional.course,unknown,no,no,cellular,may,mon,295,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
no,41,admin.,divorced,university.degree,no,no,no,cellular,aug,tue,141,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
no,46,admin.,single,university.degree,no,no,yes,cellular,may,mon,195,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.264,5099.1
no,31,admin.,married,high.school,unknown,no,no,cellular,jul,wed,82,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
no,32,technician,married,university.degree,no,no,no,cellular,aug,tue,224,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
no,53,blue-collar,married,professional.course,unknown,no,yes,cellular,may,wed,595,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1
no,34,blue-collar,married,basic.9y,no,yes,yes,cellular,nov,tue,133,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
no,33,admin.,single,high.school,no,yes,no,telephone,may,fri,66,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0
no,37,services,married,high.school,no,yes,no,telephone,may,wed,124,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
no,31,admin.,married,high.school,no,yes,yes,telephone,may,wed,159,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
no,39,self-employed,married,basic.9y,no,no,no,cellular,jul,thu,742,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
