no,39,blue-collar,married,high.school,no,yes,no,cellular,jul,mon,84,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
no,49,blue-collar,divorced,basic.4y,unknown,yes,no,cellular,jul,tue,246,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
no,42,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,wed,90,10,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
no,25,blue-collar,single,high.school,unknown,yes,no,cellular,may,mon,23,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
no,58,management,married,university.degree,unknown,no,no,telephone,may,fri,472,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
no,42,self-employed,married,university.degree,no,yes,no,cellular,apr,thu,290,2,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1
no,29,technician,married,professional.course,no,no,no,telephone,may,tue,492,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
no,32,admin.,married,university.degree,no,no,no,telephone,jun,thu,47,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1
no,35,management,divorced,university.degree,no,no,no,cellular,aug,mon,83,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
no,56,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,fri,560,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
no,25,services,married,high.school,unknown,yes,yes,telephone,may,mon,104,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
no,32,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,tue,105,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1
no,48,entrepreneur,divorced,basic.4y,no,no,no,telephone,may,thu,75,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
no,32,admin.,single,high.school,no,yes,no,telephone,jul,fri,143,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
no,57,admin.,single,high.school,no,unknown,unknown,telephone,may,mon,102,7,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1
no,52,unemployed,married,unknown,no,yes,no,cellular,jul,mon,199,7,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
no,45,blue-collar,married,basic.9y,unknown,no,no,telephone,may,thu,726,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
yes,38,blue-collar,divorced,basic.9y,no,unknown,unknown,cellular,jul,fri,1120,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
no,37,admin.,married,university.degree,no,yes,yes,cellular,aug,fri,239,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
no,51,admin.,married,university.degree,unknown,yes,no,cellular,aug,wed,96,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
no,30,student,single,university.degree,no,no,no,cellular,nov,fri,585,4,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8
no,34,technician,single,university.degree,no,no,no,cellular,aug,mon,160,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1
no,46,entrepreneur,married,university.degree,unknown,no,no,telephone,may,wed,433,3,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
no,29,admin.,divorced,professional.course,no,no,yes,cellular,nov,wed,1435,3,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8
no,40,technician,married,professional.course,no,no,no,cellular,apr,tue,274,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1
